109	13.4.10	"Bosquet"	"10L0447-1-3"	"10L0447-1-3c2"	"Corning 1.1mm"	668,00	647	200	10	30,00	30,00	80,5%						
110	13.4.10	"Bosquet"	"10L0449-1-2"	"10L0449-1-2t2"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	66,5%						
111	13.4.10	"Bosquet"	"10L0449-1-3"	"10L0449-1-3c2"	"Corning 1.1mm"	668,00	647	200	10	30,00	30,00	68,9%						
112	14.4.10	"Bosquet"	"10L0452-1-2"	"10L0452-1-2t2"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	63,0%						
113	14.4.10	"Bosquet"	"10L0452-1-3"	"10L0452-1-3c2"	"Corning 1.1mm"	668,00	647	200	10	30,00	30,00	67,2%						
114	14.4.10	"Meier"	"10S170"	"10s170t1"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	53,9%						
115	15.4.10	"Grootoonk"	"10B134"	"10B134-14t1"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	23,7%	"<pin> Neben Zelle 14"					
116	15.4.10	"Grootoonk"	"10B134"	"10B134-05t1"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	51,3%	"<pin> Neben Zelle 5"					
117	15.4.10	"Bosquet"	"10L0457-1-2"	"10L0457-1-2t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	40,3%						
118	15.4.10	"Bosquet"	"10L0457-1-3"	"10L0457-1-3c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	35,00	58,5%						
119	15.4.10	"Bosquet"	"10L0459-1-2"	"10L0459-1-2t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	34,9%						
120	15.4.10	"Bosquet"	"10L0459-1-3"	"10L0459-1-3c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	35,00	37,7%						
121	20.4.10	"Bosquet"	"10L0463-1-3"	"10L0463-1-3c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	58,1%						
122	20.4.10	"Bosquet"	"10L0463-1-2"	"10L0463-1-2t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	37,6%						
123	20.4.10	"Bosquet"	"10L0460-1-2"	"10L0460-1-2t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	77,4%						
124	20.4.10	"Bosquet"	"10L0460-1-2"	"10L0460-1-3c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	78,2%						
