Nr.	Datum	Operator	Schicht	Kammer	vSubstr LQ	Pendel#	H2	SiH4	SC	TMB	CH4	CO2	PH3	Gas?	Gasfluss	t	p	P	Pump nach	f	del	Ts	Th	Th depo	Subst	Subst	Anzahl	Pr	CL	CT	UDC	Basis p	d	R	?d/d¯	Deplet	R dyn	h	FF	Voc	jsc	Rs	FF rot	jsc rot	FF blau	jsc blau	j0	n	Reflekt	Anneal	sd nT	sd vT/oT	sph	Photosens	Krist (%)	Krist (%)	Sims [O]	Sims [C]	Sims [N]	Sims [B]	Sims [?]	PDS E04	PDS a 1,2	H2	SiH4	TMB	CH4	CO2	PH3		Bemerkung					Hilfe-Spalten					
11D1802	21.10.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		71.31		6.29	66.49	464.14	20.39	2.57	67.31	10.25	68.03	2.99	2.71E-05	1.39	Ag-1	 30' 160°C														2986.55	5.49	1.03				1,4,5	"µc-Si low flow; 30s delay 25%, 75% std."					#NV	#NV	#NV	#NV	#NV	98
11D1803	21.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												6.39	66.81	464.19	20.6	2.55	68.4	10.53	68.14	2.98	3.49E-05	1.43	Ag-4	 30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1804	21.10.2011	JW	µc(i)	1			125	29	11.54							720	5	300		13.56		180			10x10	ZnO	3					9.00E-07	329.4	4.57	2.14	88.96		6.3	66.74	468.48	20.15	2.77	68.75	10.49	67.46	2.86	2.84E-05	1.43	Ag-5	 30' 160°C														140.3	18.3											1686	#NV	#NV	#NV	#NV	98
11D1805	21.10.2011	JW	µc(i)	1			3000	52	1.07							1830	12.5	520		13.56		180			10x10	ZnO	3						990.03	5.41		59.67																												2986.55	32.27											#NV	#NV	#NV	#NV	#NV	98
11D1806	21.10.2011	JW	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	3						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1807	21.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1354.44																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1808	24.10.2011	TZ	a(p)	1			278	41	8.09	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.93		8.04	70.6	890	12.81	6.5	71	3.56	73.1	2.91	1.89E-09	1.56	Ag-4	30' 160°C														291.76	25.69	7.74	23.11			4,5,6	"thin a-Si dynamic; like 11D1383 but with a little less power"					#NV	#NV	#NV	#NV	#NV	98
11D1809	24.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.97	71.9	892	13.99	5.4	72.7	4.7	72.8	2.87	1.56E-09	1.54	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1810	24.10.2011	TZ	a(i)	2	0.015	9	350	240	29.15							240	1	95 / 104		60					10x10	Asahi-U	3					9.00E-07	297.45	12.39	1.86	29.62	29.75	8.98	71.5	894	14.05	5.7	71.1	4.75	71.9	2.88	9.46E-08	1.93	ZnO/Ag-6	30' 160°C														362	148.93											1690	#NV	#NV	#NV	#NV	98
11D1811	24.10.2011	TZ	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1812	24.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	321.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1813	24.10.2011	BG	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31		4.54	58.94	415.31	18.55	3.57	55.76	9.09	65.26	2.86			Ag-1	 30' 160°C														2986.55	5.49	1.03				1,5	"µc-Si low flow; prefill with 3.5/125"					#NV	#NV	#NV	#NV	#NV	98
11D1814	24.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.32	62	409.59	20.94	3.04	62.19	11.05	65.75	2.87			Ag-5	 30' 160°C																		210.13			0s delay					#NV	#NV	#NV	#NV	#NV	98
11D1815	24.10.2011	BG	µc(i)	1			125	29	11.54							2880	5	300		13.56		180			10x10	ZnO	2					9.00E-07	1394.99	4.84	6.99	94.19																				64.13333333								140.3	18.3											1742	#NV	639	#NV	#NV	98
11D1816	24.10.2011	BG	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1817	24.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1430																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1818	24.10.2011	AF	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31																												2986.55	5.49	1.03					like 11D1644 but at 6 mbar					#NV	#NV	#NV	#NV	#NV	98
11D1819	24.10.2011	AF	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
11D1820	24.10.2011	AF	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	2					9.00E-07	50.4	4.2		59.59																												2986.55	25.08											#NV	#NV	#NV	#NV	#NV	98
11D1821	24.10.2011	AF	µc(i)	2	0	0	5000	170	2.08							750	8	620 / 650		60					10x10	ZnO	2					9.00E-07	#WERT!																															4976.08	105.49											#NV	#NV	#NV	#NV	#NV	98
11D1822	24.10.2011	AF	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2					9.00E-07	15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1823	24.10.2011	AF	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	#WERT!																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1824	25.10.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31		4.9	58.97	410.34	20.26	3.12	56.71	10.52	57.04	2.87			Ag-1	 30' 160°C														2986.55	5.49	1.03				1,5	"µc-Si low flow; prefill with 3.5/125"					#NV	#NV	#NV	#NV	#NV	98
11D1825	25.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.55	61.68	409.22	21.97	3.03	62.24	11.88	65.44	2.92			Ag-5	 30' 160°C																		210.13			10s delay					#NV	#NV	#NV	#NV	#NV	98
11D1826	25.10.2011	JW	µc(i)	1			125	29	11.54							2880	5	300		13.56		180			10x10	ZnO	2					9.00E-07	1366.65	4.75	7.02	92.28																				63.66666667								140.3	18.3											1754	#NV	651	#NV	#NV	98
11D1827	25.10.2011	JW	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1828	25.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1401.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1829	25.10.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07						8.76	69.9	521	24.05	2.4	71.3	14.07	71.3	2.81	1.37E-05	1.45	ZnO/Ag-9	 30' 160°C														2986.55	5.49	1.03				9,5,6	"std µc-Si with grading; one rough glass substrate with TCO from Wendi"					#NV	#NV	#NV	#NV	#NV	98
11D1830	25.10.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig												2.67	41.1	396	16.36	12.2	57	8.56	68.4	2.34	1.37E-05	1.45	ZnO/Ag-5	 30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1831	25.10.2011	TM	µc(i)	1			3000	54	1.11							2700	12.5	520		13.56		180			10x10	ZnO	3					9.00E-07						6.8	70.3	526	18.38	3.4	72.4	9.73	72.5	2.51	4.36E-05	1.68	ZnO/Ag-6	 30' 160°C														2986.55	33.51											#NV	#NV	#NV	#NV	#NV	98
11D1832	25.10.2011	TM	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	3																																					590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1833	25.10.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1834	25.10.2011	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		71.31		2.97	55.4	435	12.34	7.1	55.5	5.44	54.2	2.31	3.50E-03	2.56	ZnO/Ag-4	30' 160°C														2986.55	5.49	1.03				4,5,6	dynamic µc-Si like 11D1567					#NV	#NV	#NV	#NV	#NV	98
11D1835	25.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												4.17	61.5	466	14.55	4.4	61.5	6.6	62.2	2.54	5.70E-04	1.91	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1836	25.10.2011	TZ	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	3					9.00E-07	50.4	4.2		59.59		4.28	62	462	14.95	4	61.7	6.89	62.1	2.56	6.00E-04	1.89	ZnO/Ag-6	30' 160°C														2986.55	25.08											#NV	#NV	#NV	#NV	#NV	98
11D1837	25.10.2011	TZ	µc(i)	2	0.015	54	5000	100	1.23							1440	6	390 / 440		60					10x10	ZnO	3					9.00E-07	990.25	6.88	5	39.44	16.5																											4976.08	62.05											1694	#NV	#NV	#NV	#NV	98
11D1838	25.10.2011	TZ	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	3					9.00E-07	15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1839	25.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1075.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1840	26.10.2011	TZ	a(p)	1			278	41	8.09	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.93		9.11	73.3	880	14.12	4.9	74	4.51	75.7	2.98	1.04E-09	1.47	Ag-1	30' 160°C														291.76	25.69	7.74	23.11			1,5,9	like 11D0197 but with higher flows for i-layer					#NV	#NV	#NV	#NV	#NV	98
11D1841	26.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.71	74	871	15.07	4.8	74.7	5.59	74.3	2.86	1.02E-09	1.44	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1842	26.10.2011	TZ	a(i)	1			500	120	12.75							950	4	52		13.56		180			10x10	Asahi-U	3					9.00E-07	330.12	3.47	1.55	16.61		9.72	73	878	15.18	5.6	74.3	5.48	74.2	2.94	1.38E-09	1.48	ZnO/Ag-9	30' 160°C														509.53	74.46											1698	#NV	#NV	#NV	#NV	98
11D1843	26.10.2011	TZ	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	Asahi-U	3						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1844	26.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	354.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1845	26.10.2011	BG	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31		5.37	63.87	409.17	20.54	2.83	63.79	10.7	65.97	2.89			Ag-1	 30' 160°C														2986.55	5.49	1.03				1,5	"µc-Si low flow; prefill with 3/125"					#NV	#NV	#NV	#NV	#NV	98
11D1846	26.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.46	62.89	407.61	21.31	2.81	63.21	11.41	65.87	2.87			Ag-5	 30' 160°C																		210.13			3s delay					#NV	#NV	#NV	#NV	#NV	98
11D1847	26.10.2011	BG	µc(i)	1			125	29	11.54							2880	5	300		13.56		180			10x10	ZnO	2					9.00E-07	1368.32	4.75	4.75	92.39																				63.86666667								140.3	18.3											1826	#NV	675	#NV	#NV	98
11D1848	26.10.2011	BG	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1849	26.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1403.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1850	26.10.2011	AF		1													4	0		13.56					10x10	Asahi-U	9																																												FTIR PC1 calibration 4 und 12,5 mbar					#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1851	26.10.2011	AF	µc(i)	1			3000	8.6	0.18							180	12.5	400		13.56		180			10x10	Asahi-U	9					2.00E-06																																2986.55	5.49											#NV	#NV	#NV	#NV	#NV	98
11D1852	26.10.2011	AF	µc(i)	1			3000	44	0.91							211	12.5	520		13.56		180			10x10	Asahi-U	9																																					2986.55	27.52											#NV	#NV	#NV	#NV	#NV	98
11D1853	26.10.2011	AF	µc(i)	1			3000	0-82								5640	12.5	520		13.56		180			10x10	Asahi-U	9																																					2986.55							"Anfangen mit 100 nm 44sccm. Danach: 100 nm/Schicht, ätzen 60s; abpumpen zwischen Schritten"					#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1854	27.10.2011	BG	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31		4.66	59.89	410.03	18.99	3.13	57.31	9.42	65.91	2.87			Ag-1	 30' 160°C														2986.55	5.49	1.03				1,5	"µc-Si low flow; prefill with 4.5/125"					#NV	#NV	#NV	#NV	#NV	98
11D1855	27.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.42	62.6	404.9	21.39	2.79	63.01	11.38	64.87	2.89			Ag-5	 30' 160°C																		210.13			3s delay					#NV	#NV	#NV	#NV	#NV	98
11D1856	27.10.2011	BG	µc(i)	1			125	29	11.54							2880	5	300		13.56		180			10x10	ZnO	2					9.00E-07	1373.32	4.77	4.85	92.73																												140.3	18.3											1766	#NV	663	#NV	#NV	98
11D1857	27.10.2011	BG	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.04																				63.95								590.99	57.71				14.2							#NV	#NV	687	#NV	#NV	98
11D1858	27.10.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1408.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1859	27.10.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		71.31		6.67	68.14	481.07	20.35	2.49	70.01	10.4	69.11	2.95	2.02E-05	1.42	Ag-1	 30' 160°C														2986.55	5.49	1.03				1,3,5	"µc-Si low flow; 30s delay 1/8, 7/8 std."					#NV	#NV	#NV	#NV	#NV	98
11D1860	27.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												6.33	66.86	466.86	20.29	2.71	68.57	10.37	67.6	2.96	3.02E-05	1.42	Ag-3	 30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1861	27.10.2011	JW	µc(i)	1			125	29	11.54							380	5	300		13.56		180			10x10	ZnO	3					9.00E-07	122.69	3.23	0.69	62.79		6.38	68.13	485.81	19.29	2.67	70.51	9.94	67.86	2.77	1.02E-05	1.36	Ag-5	 30' 160°C														140.3	18.3											1790	#NV	#NV	#NV	#NV	98
11D1862	27.10.2011	JW	µc(i)	1			3000	52	1.07							2270	12.5	520		13.56		180			10x10	ZnO	3						1228.07	5.41		59.67																												2986.55	32.27											#NV	#NV	#NV	#NV	#NV	98
11D1863	27.10.2011	JW	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	3						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1864	27.10.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1385.78																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1865	28.10.2011	TZ	a(p)	1			278	41	8.09	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.93		9.11	73.3	880	14.12	4.9	74	4.51	75.7	2.98	1.04E-09	1.67	Ag-1	30' 160°C														291.76	25.69	7.74	23.11			1,5,9	"a-Si PC1; SC-series"					#NV	#NV	#NV	#NV	#NV	98
11D1866	28.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.71	74	871	15.07	4.8	74.7	5.59	74.3	2.86	1.02E-09	1.47	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1867	28.10.2011	TZ	a(i)	1			475	155	16.55							680	4	52		13.56		180			10x10	Asahi-U	3					9.00E-07	259.45	3.82	1.23	14.12		9.72	73	878	15.18	5.6	74.3	5.48	74.2	2.94	1.30E-09	1.49	ZnO/Ag-9	30' 160°C														484.8	96.18											1770	#NV	#NV	#NV	#NV	98
11D1868	28.10.2011	TZ	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	Asahi-U	3						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1869	28.10.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	283.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1870	28.10.2011	AF	µc(i)	1			3000	8.6	0.18							180	12.5	400		13.56		180			10x10	Asahi-U	9					2.00E-06																																2986.55	5.49						FTIR PC1 low flow 12.5 mbar					#NV	#NV	#NV	#NV	#NV	98
11D1871	28.10.2011	AF	µc(i)	1			800	0-53								6174	12.5	520		13.56		180			10x10	Asahi-U	9																																					809.39												#NV	#NV	#NV	#NV	#NV	98
																																																																							replacement of p/n H2 bottle					#NV	#NV	#NV	#NV	#NV	#NV
11D1872	02.11.2011	TZ	a(p)	1			278	41	8.09	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.93		8.37	70.3	890	13.37	6	72.7	4.25	70	2.78	3.80E-09	1.6	Ag-1	30' 160°C														291.76	25.69	7.74	23.11			1,5,9	"a-Si PC1; SC-series"					#NV	#NV	#NV	#NV	#NV	98
11D1873	02.11.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9	71.7	878	14.28	5.6	73.8	5.42	70	2.65	9.70E-10	1.46	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1874	02.11.2011	TZ	a(i)	1			525	80	8.5							1150	4	52		13.56		180			10x10	Asahi-U	3					9.00E-07	325.12	2.83	6.1	20.27		9	71	886	14.32	5.5	73	5.37	69.3	2.69	1.20E-09	1.5	ZnO/Ag-9	30' 160°C														534.31	49.64											1774	#NV	#NV	#NV	#NV	98
11D1875	02.11.2011	TZ	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	Asahi-U	3						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1876	02.11.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	349.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1877	02.11.2011	BG	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		71.31		4.26	59.8	415.08	17.18	3.61	56.94	8.06	65.88	2.8			Ag-1	 30' 160°C														2986.55	5.49	1.03				1,5	"µc-Si low flow; prefill with 2.0/125"					#NV	#NV	#NV	#NV	#NV	98
11D1878	02.11.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.41	63.54	411.26	20.7	3.03	63.88	10.99	66.56	2.83			Ag-5	 30' 160°C																		210.13			3s delay					#NV	#NV	#NV	#NV	#NV	98
11D1879	02.11.2011	BG	µc(i)	1			125	29	11.54							2880	5	300		13.56		180			10x10	ZnO	2					9.00E-07	1384.99	4.81	5.16	93.51																				64.96666667								140.3	18.3											1806	#NV	699	#NV	#NV	98
11D1880	02.11.2011	BG	a(n)	1			582	93	8.9				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.04																												590.99	57.71				14.2							#NV	#NV	#NV	#NV	#NV	98
11D1881	02.11.2011	BG	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.13								#NV	#NV	#NV	#NV	#NV	98
																																	1420																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1882	02.11.2011	AF	µc(i)	1			3000	8.6	0.18							180	12.5	400		13.56		180			10x10	Asahi-U	9					2.00E-06																																2986.55	5.49						FTIR PC1 low flow 12.5 mbar					#NV	#NV	#NV	#NV	#NV	98
11D1883	02.11.2011	AF	µc(i)	1			800	0-49								6623	12.5	520		13.56		180			10x10	Asahi-U	9																																					809.39												#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1884	03.11.2011	TZ	a(p)	1			278	41	8.09	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.93		8.57	72.7	897	13.14	6.4	73.2	3.9	74.4	2.92	3.04E-09	1.59	Ag-1	30' 160°C														291.76	25.69	7.74	23.11			1,5,9	"a-Si PC1; SC-series"					#NV	#NV	#NV	#NV	#NV	98
11D1885	03.11.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.42	73.2	892	14.44	5.2	74.1	5.08	74.5	2.88	2.15E-09	1.55	ZnO/Ag-5	30' 160°C																		210.13								#NV	#NV	#NV	#NV	#NV	98
11D1886	03.11.2011	TZ	a(i)	1			420	235	25.3							650	4	52		13.56		180			10x10	Asahi-U	3					9.00E-07	252.12	3.88	1.63	9.47		9.5	72.9	900	14.47	5.9	73.9	5.04	74.2	2.9	3.31E-09	1.57	ZnO/Ag-9	30' 160°C														430.6	145.82											1794	#NV	#NV	#NV	#NV	98
